llm_model;dataset;prompt_name;file_name;vulnerability_present;cwe_ids;time_taken (in seconds);tokens_used;cost (in dollars);created_at
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18588;True;CWE-23;4.02923059463501;total_tokens: 873, completion_tokens: 55, prompt_tokens: 818;0.00983;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18584;True;CWE-23;4.186922311782837;total_tokens: 857, completion_tokens: 51, prompt_tokens: 806;0.00959;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18234;True;CWE-23;4.698294162750244;total_tokens: 829, completion_tokens: 51, prompt_tokens: 778;0.00931;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18458;True;CWE-22;4.858554124832153;total_tokens: 654, completion_tokens: 70, prompt_tokens: 584;0.00794;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18265;True;CWE-22;4.867075443267822;total_tokens: 638, completion_tokens: 68, prompt_tokens: 570;0.00774;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18585;True;CWE-22;4.912238597869873;total_tokens: 978, completion_tokens: 68, prompt_tokens: 910;0.01114;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18369;True;CWE-22;5.010730504989624;total_tokens: 961, completion_tokens: 67, prompt_tokens: 894;0.01095;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18459;True;CWE-22;5.034785032272339;total_tokens: 994, completion_tokens: 67, prompt_tokens: 927;0.01128;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18235;True;CWE-22;5.319280624389648;total_tokens: 994, completion_tokens: 68, prompt_tokens: 926;0.011300000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18368;True;CWE-22;5.26309871673584;total_tokens: 616, completion_tokens: 71, prompt_tokens: 545;0.00758;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18452;True;CWE-22;5.837934494018555;total_tokens: 637, completion_tokens: 70, prompt_tokens: 567;0.00777;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18533;True;CWE-22;6.575010299682617;total_tokens: 692, completion_tokens: 87, prompt_tokens: 605;0.008660000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18273;True;CWE-22;6.710623502731323;total_tokens: 614, completion_tokens: 68, prompt_tokens: 546;0.0075;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18532;True;CWE-22;6.95648193359375;total_tokens: 670, completion_tokens: 91, prompt_tokens: 579;0.00852;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18272;True;CWE-22;7.063048362731934;total_tokens: 746, completion_tokens: 65, prompt_tokens: 681;0.00876;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18453;True;CWE-22;8.640837669372559;total_tokens: 974, completion_tokens: 68, prompt_tokens: 906;0.011100000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18588;True;CWE-23;8.747436761856079;total_tokens: 1878, completion_tokens: 113, prompt_tokens: 1765;0.021040000000000003;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18264;True;CWE-23;8.975205659866333;total_tokens: 1765, completion_tokens: 122, prompt_tokens: 1643;0.020089999999999997;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18584;True;CWE-23;8.961469411849976;total_tokens: 1852, completion_tokens: 115, prompt_tokens: 1737;0.020819999999999998;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18234;True;CWE-23;10.013162851333618;total_tokens: 1803, completion_tokens: 122, prompt_tokens: 1681;0.020470000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18265;True;CWE-22;10.167101383209229;total_tokens: 1426, completion_tokens: 144, prompt_tokens: 1282;0.017140000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18585;True;CWE-22;10.68789291381836;total_tokens: 2110, completion_tokens: 148, prompt_tokens: 1962;0.02406;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18459;True;CWE-22;10.869662046432495;total_tokens: 2138, completion_tokens: 143, prompt_tokens: 1995;0.024239999999999998;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18368;True;CWE-22;11.564317226409912;total_tokens: 1378, completion_tokens: 143, prompt_tokens: 1235;0.016640000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18235;True;CWE-22;11.949259757995605;total_tokens: 2141, completion_tokens: 147, prompt_tokens: 1994;0.024350000000000004;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18452;True;CWE-22;11.928417444229126;total_tokens: 1431, completion_tokens: 153, prompt_tokens: 1278;0.01737;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18273;True;CWE-22;12.010380029678345;total_tokens: 1378, completion_tokens: 144, prompt_tokens: 1234;0.01666;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18458;True;CWE-22;12.702516078948975;total_tokens: 1465, completion_tokens: 153, prompt_tokens: 1312;0.017709999999999997;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18596;True;CWE-23;3.7495229244232178;total_tokens: 858, completion_tokens: 51, prompt_tokens: 807;0.0096;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18369;True;CWE-22;13.362277507781982;total_tokens: 2066, completion_tokens: 137, prompt_tokens: 1929;0.023399999999999997;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18533;True;CWE-22;13.438345193862915;total_tokens: 1543, completion_tokens: 172, prompt_tokens: 1371;0.01887;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18589;True;CWE-22;4.512006521224976;total_tokens: 988, completion_tokens: 68, prompt_tokens: 920;0.011240000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18272;True;CWE-22;13.938870429992676;total_tokens: 1651, completion_tokens: 150, prompt_tokens: 1501;0.01951;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18597;True;CWE-22;4.924624919891357;total_tokens: 980, completion_tokens: 68, prompt_tokens: 912;0.01116;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18631;True;CWE-22;3.3917763233184814;total_tokens: 990, completion_tokens: 69, prompt_tokens: 921;0.011280000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18532;True;CWE-22;14.849599599838257;total_tokens: 1487, completion_tokens: 164, prompt_tokens: 1323;0.01815;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18453;True;CWE-22;15.212138175964355;total_tokens: 2099, completion_tokens: 145, prompt_tokens: 1954;0.02389;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18604;True;CWE-23;4.8308422565460205;total_tokens: 862, completion_tokens: 51, prompt_tokens: 811;0.00964;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18630;True;CWE-22;4.981329679489136;total_tokens: 742, completion_tokens: 67, prompt_tokens: 675;0.00876;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18605;True;CWE-22;5.815904855728149;total_tokens: 988, completion_tokens: 68, prompt_tokens: 920;0.011240000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18670;True;CWE-22;4.7101380825042725;total_tokens: 600, completion_tokens: 69, prompt_tokens: 531;0.007380000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18596;True;CWE-23;8.828199625015259;total_tokens: 1852, completion_tokens: 113, prompt_tokens: 1739;0.02078;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18736;True;CWE-23;4.4437220096588135;total_tokens: 783, completion_tokens: 51, prompt_tokens: 732;0.00885;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18671;True;CWE-22;6.035308361053467;total_tokens: 947, completion_tokens: 69, prompt_tokens: 878;0.01085;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18686;True;CWE-22;6.115900993347168;total_tokens: 602, completion_tokens: 69, prompt_tokens: 533;0.0074;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18748;True;CWE-23;4.0785298347473145;total_tokens: 781, completion_tokens: 51, prompt_tokens: 730;0.008830000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18687;True;CWE-22;6.9409565925598145;total_tokens: 951, completion_tokens: 69, prompt_tokens: 882;0.01089;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18703;True;CWE-22;5.917870283126831;total_tokens: 1099, completion_tokens: 67, prompt_tokens: 1032;0.01233;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18702;True;CWE-22;6.859903335571289;total_tokens: 743, completion_tokens: 69, prompt_tokens: 674;0.00881;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18597;True;CWE-22;10.447240591049194;total_tokens: 2112, completion_tokens: 146, prompt_tokens: 1966;0.02404;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18589;True;CWE-22;10.99763298034668;total_tokens: 2129, completion_tokens: 147, prompt_tokens: 1982;0.02423;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18605;False;;10.506019830703735;total_tokens: 2114, completion_tokens: 132, prompt_tokens: 1982;0.023780000000000003;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18631;True;CWE-22;9.807165384292603;total_tokens: 2132, completion_tokens: 147, prompt_tokens: 1985;0.024260000000000004;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18749;True;CWE-22;6.04637598991394;total_tokens: 655, completion_tokens: 79, prompt_tokens: 576;0.008129999999999998;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18604;True;CWE-23;11.264381885528564;total_tokens: 1863, completion_tokens: 116, prompt_tokens: 1747;0.020949999999999996;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18737;True;CWE-22;8.086209535598755;total_tokens: 999, completion_tokens: 79, prompt_tokens: 920;0.01157;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18670;True;CWE-22;10.658478021621704;total_tokens: 1351, completion_tokens: 146, prompt_tokens: 1205;0.01643;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18736;True;CWE-23;9.159562587738037;total_tokens: 1701, completion_tokens: 112, prompt_tokens: 1589;0.019250000000000003;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18630;True;CWE-22;11.938474416732788;total_tokens: 1642, completion_tokens: 151, prompt_tokens: 1491;0.01944;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18702;True;CWE-22;12.532940864562988;total_tokens: 1637, completion_tokens: 146, prompt_tokens: 1491;0.01929;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18748;True;CWE-23;10.351729154586792;total_tokens: 1706, completion_tokens: 121, prompt_tokens: 1585;0.01948;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18686;True;CWE-22;13.298201084136963;total_tokens: 1361, completion_tokens: 152, prompt_tokens: 1209;0.016649999999999998;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18671;True;CWE-22;13.465807914733887;total_tokens: 2053, completion_tokens: 154, prompt_tokens: 1899;0.023610000000000003;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18687;True;CWE-22;13.93839979171753;total_tokens: 2061, completion_tokens: 154, prompt_tokens: 1907;0.023690000000000003;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18703;True;CWE-22;12.771008014678955;total_tokens: 2349, completion_tokens: 144, prompt_tokens: 2205;0.02637;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18749;True;CWE-22;12.582967042922974;total_tokens: 1460, completion_tokens: 155, prompt_tokens: 1305;0.0177;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18737;True;CWE-22;15.459973812103271;total_tokens: 2151, completion_tokens: 158, prompt_tokens: 1993;0.024670000000000004;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18770;True;CWE-259;3.1263234615325928;total_tokens: 558, completion_tokens: 55, prompt_tokens: 503;0.00668;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18774;True;CWE-259;3.5530612468719482;total_tokens: 536, completion_tokens: 55, prompt_tokens: 481;0.006460000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18765;True;CWE-327;3.6887383460998535;total_tokens: 1602, completion_tokens: 46, prompt_tokens: 1556;0.01694;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18780;True;CWE-259;3.689483880996704;total_tokens: 543, completion_tokens: 50, prompt_tokens: 493;0.00643;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18772;True;CWE-259;4.050106763839722;total_tokens: 533, completion_tokens: 48, prompt_tokens: 485;0.006290000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18760;True;CWE-259;4.09363579750061;total_tokens: 529, completion_tokens: 46, prompt_tokens: 483;0.00621;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18758;True;CWE-259;4.027035474777222;total_tokens: 532, completion_tokens: 55, prompt_tokens: 477;0.00642;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18775;True;CWE-327;4.10235595703125;total_tokens: 1605, completion_tokens: 55, prompt_tokens: 1550;0.01715;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18756;True;CWE-259;4.169731140136719;total_tokens: 506, completion_tokens: 48, prompt_tokens: 458;0.006019999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18766;True;CWE-259;4.405590295791626;total_tokens: 554, completion_tokens: 50, prompt_tokens: 504;0.00654;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18773;True;CWE-327;4.349517345428467;total_tokens: 1621, completion_tokens: 55, prompt_tokens: 1566;0.01731;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18759;True;CWE-327;4.486876010894775;total_tokens: 1594, completion_tokens: 60, prompt_tokens: 1534;0.017140000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18757;True;CWE-321;4.9329118728637695;total_tokens: 899, completion_tokens: 54, prompt_tokens: 845;0.010069999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18767;True;CWE-327;4.952031135559082;total_tokens: 1658, completion_tokens: 55, prompt_tokens: 1603;0.01768;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18764;True;CWE-259;5.408836126327515;total_tokens: 548, completion_tokens: 55, prompt_tokens: 493;0.00658;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18761;True;CWE-327;5.6912055015563965;total_tokens: 1613, completion_tokens: 55, prompt_tokens: 1558;0.017230000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18771;True;CWE-312;6.361014127731323;total_tokens: 1647, completion_tokens: 75, prompt_tokens: 1572;0.01797;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18756;False;;7.489663124084473;total_tokens: 1127, completion_tokens: 89, prompt_tokens: 1038;0.013049999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18770;False;;7.506190299987793;total_tokens: 1248, completion_tokens: 113, prompt_tokens: 1135;0.014740000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18772;False;;7.583643198013306;total_tokens: 1186, completion_tokens: 94, prompt_tokens: 1092;0.013740000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18780;False;;7.840431451797485;total_tokens: 1204, completion_tokens: 94, prompt_tokens: 1110;0.01392;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18765;True;CWE-327;8.07450246810913;total_tokens: 3334, completion_tokens: 102, prompt_tokens: 3232;0.03538;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18758;False;;8.119009017944336;total_tokens: 1182, completion_tokens: 99, prompt_tokens: 1083;0.013800000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18774;False;;8.222768783569336;total_tokens: 1204, completion_tokens: 113, prompt_tokens: 1091;0.014300000000000004;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18757;True;CWE-321;8.439857721328735;total_tokens: 1937, completion_tokens: 119, prompt_tokens: 1818;0.02175;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18773;True;CWE-327;8.409272909164429;total_tokens: 3388, completion_tokens: 127, prompt_tokens: 3261;0.036419999999999994;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18760;False;;8.577228307723999;total_tokens: 1191, completion_tokens: 105, prompt_tokens: 1086;0.014010000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18766;False;;9.699474334716797;total_tokens: 1241, completion_tokens: 109, prompt_tokens: 1132;0.014590000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18764;False;;9.619413375854492;total_tokens: 1229, completion_tokens: 114, prompt_tokens: 1115;0.01457;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18775;True;CWE-327;9.995145559310913;total_tokens: 3357, completion_tokens: 128, prompt_tokens: 3229;0.036129999999999995;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18767;True;CWE-327;10.258334398269653;total_tokens: 3458, completion_tokens: 123, prompt_tokens: 3335;0.037040000000000003;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18759;True;CWE-327;10.728257656097412;total_tokens: 3330, completion_tokens: 128, prompt_tokens: 3202;0.03586;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18781;True;CWE-327;3.2966866493225098;total_tokens: 1658, completion_tokens: 60, prompt_tokens: 1598;0.01778;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J18761;True;CWE-327;11.828643321990967;total_tokens: 3368, completion_tokens: 123, prompt_tokens: 3245;0.036140000000000005;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18782;True;CWE-259;3.8808963298797607;total_tokens: 533, completion_tokens: 46, prompt_tokens: 487;0.00625;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18784;True;CWE-259;3.731879949569702;total_tokens: 552, completion_tokens: 48, prompt_tokens: 504;0.0064800000000000005;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J18788;True;CWE-259;3.776292562484741;total_tokens: 525, completion_tokens: 50, prompt_tokens: 475;0.00625;2024-02-05
